contrast,collection,pathway,NES,pval,padj,size,leadingEdge
LumA_vs_GTEx,KEGG_Legacy,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.990332645739117,0.471025260029718,0.617502627477984,108,PIK3R2;CASP3;GRB2;FCGR3A;RAC1;CD48;KRAS;PAK1;PTPN6;VAV2;NRAS;FASLG;RAC2;MAPK1;ITGAL;SYK;TNF;PIK3CG;TYROBP;TNFSF10;ITGB2;PPP3R1;IFNGR2;PIK3R3;IFNG;MICB;VAV1;RAET1L;CSF2;PPP3CB;RAC3;TNFRSF10C;SOS2;HCST;LCK;SH2D1A
LumA_vs_GTEx,KEGG_Legacy,KEGG_ECM_RECEPTOR_INTERACTION,0.989423780826969,0.482594936708861,0.628835826620637,69,HMMR;IBSP;COL11A1;SDC1;FN1;DAG1;COL3A1;COMP;COL1A2;CD47;COL5A2;ITGA2;SPP1;COL5A1;SDC4
LumA_vs_GTEx,KEGG_Legacy,KEGG_HISTIDINE_METABOLISM,0.9591929084296,0.494037478705281,0.639867818805033,23,LCMT2;METTL6;ALDH1B1;BUD23;ALDH3B2;ALDH7A1;AOC1
LumA_vs_GTEx,KEGG_Legacy,KEGG_NITROGEN_METABOLISM,-0.967718908211791,0.5,0.642079855997382,21,AMT;CA4;CA1;CA3;HAL;GLS;CPS1;ASNS;CA6
LumA_vs_GTEx,KEGG_Legacy,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,0.963482139118278,0.501718213058419,0.642079855997382,21,B3GNT2;B4GALT1;FUT2;B4GALT4;FUT7;B4GALT2;B3GALT5
LumA_vs_GTEx,Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.963312607427553,0.506514657980456,0.64438255305206,38,PTPA;PRDX1;SRXN1;NDUFB4;PRDX2;TXN;GLRX2;NQO1;PRDX4;SOD1;GCLM;NDUFA6;EGLN2;LAMTOR5;ERCC2;ABCC1;SELENOS;HMOX2
LumA_vs_GTEx,KEGG_Legacy,KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.973258574688424,0.520408163265306,0.655663850985488,149,CCL11;PIK3R2;CXCL10;CXCL11;CDC42;CXCR3;GRB2;CCR6;GNG13;CXCL9;RAC1;PRKCZ;GNAI3;STAT1;GSK3B;KRAS;PAK1;VAV2;NRAS;CCL4L2;CXCL16;WASL;GNB1;RAC2;CCR4;CRKL;CCL17;CCL5;PRKCD;MAPK1;PREX1;CCR1;CCR2;CXCR6;XCR1;GNG5;PIK3CG;PRKACA;CCL3;XCL2;PIK3R3;AKT1;HCK;VAV1;RHOA;PRKACB;CCL1;TIAM1;CHUK;GNB2;CCL7;GRK6;NFKB1;SOS2;GRK1;GNG3
LumA_vs_GTEx,KEGG_Legacy,KEGG_WNT_SIGNALING_PATHWAY,0.969041917106231,0.521481481481481,0.655663850985488,115,VANGL1;PSEN1;CACYBP;PPP2R5E;RUVBL1;BTRC;CSNK2A1;PPP2R1A;RAC1;MAPK9;CCND1;PPP2CA;GSK3B;FZD2;CHD8;RAC2;WNT2;SKP1;SMAD2;WNT4;CTNNB1;SFRP2;FZD1;TBL1X;NLK;RBX1;APC;CTBP2;PRKACA;PPP3R1;FRAT1;DAAM1;RHOA;PRKACB;PPP2R5A;AXIN1;CSNK2B;CTNNBIP1;WNT10A;PPP3CB;SENP2;RAC3
LumA_vs_GTEx,Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.967826353485916,0.528391167192429,0.660488958990536,56,MAL2;SQLE;CYP51A1;TMEM97;CD9;TRIB3;ACTG1;HMGCR;PMVK;PDK3;TP53INP1;CXCL16;S100A11;DHCR7;GPX8;CTNNB1;PLAUR
LumA_vs_GTEx,KEGG_Legacy,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.962829355078134,0.532362459546926,0.661606524870457,52,CCL11;XIAP;MAPK13;HSP90AA1;MAPK9;ERBIN;HSP90AB1;PYDC1;RIPK2;CCL5;MAPK1;TNF;IL18;SUGT1;HSP90B1;TAB3;NOD2;NLRC4;TAB2;CASP8
LumA_vs_GTEx,Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,0.970392416033659,0.535608308605341,0.661814864081313,157,INHBA;CXCL10;PSEN1;CXCL11;OLR1;SLC31A1;P2RX4;CXCL9;CLEC5A;LAMP3;GNAI3;CD48;RGS16;RASGRP1;EIF2AK2;HPN;MSR1;IL12B;CYBB;CCL17;PCDH7;RIPK2;IL1A;CCL5;APLNR;IL2RB;TPBG;SLC1A2;PTAFR;TNFAIP6;PLAUR;ABI1;IL18;TLR3;CXCR6;C3AR1;ATP2A2;TNFSF10;NOD2;GPR132;ACVR1B;IFNGR2;NMI;SLC7A1
LumA_vs_GTEx,KEGG_Legacy,KEGG_CELL_ADHESION_MOLECULES_CAMS,-0.951350752509548,0.558208955223881,0.678050425836917,106,CLDN5;CLDN15;MPZ;ICAM2;ESAM;CDH5;PTPRM;JAM2;CD34;CNTNAP1;NLGN2;CADM3;HLA-E;CLDN11;CD40;MADCAM1;CLDN18;PECAM1;NCAM1;NLGN1;CLDN23;HLA-F;CLDN2;L1CAM;ITGA6;NRXN1;NLGN3;SIGLEC1;CD99;PVR;ITGA9;PDCD1LG2;NFASC
LumA_vs_GTEx,KEGG_Legacy,KEGG_SMALL_CELL_LUNG_CANCER,0.949171802364194,0.555379746835443,0.678050425836917,69,PIK3R2;E2F2;FN1;CCNE2;XIAP;CCND1;ITGA2;CYCS;CDK4;CCNE1;PIAS4;ITGAV;BCL2;RB1;TRAF2;PIAS2;PIK3CG;MAX;PIK3R3;AKT1;SKP2;ITGB1;CHUK;NFKB1;APAF1
LumA_vs_GTEx,KEGG_Legacy,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,-0.933551295915223,0.557142857142857,0.678050425836917,21,INS;NR5A2;GCK;HES1;NEUROD1;ONECUT1;IAPP;HHEX;FOXA2;PKLR
LumA_vs_GTEx,KEGG_Legacy,KEGG_PRION_DISEASES,0.901626489310043,0.594548551959114,0.718134486916908,23,HSPA5;ELK1;IL1A;CCL5;MAPK1;BAX;HSPA1A;PRKACA;SOD1
LumA_vs_GTEx,KEGG_Legacy,KEGG_STARCH_AND_SUCROSE_METABOLISM,-0.922871406665927,0.608247422680412,0.72651775486827,39,PYGM;GYS2;AMY2A;GBE1;GCK;SI;UGP2;GANC;TREH
LumA_vs_GTEx,KEGG_Legacy,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.919483963564638,0.60556464811784,0.72651775486827,44,CASP3;RAC1;MAPK13;DERL1;CYCS;SLC1A2;BAX;BCL2;TNF;PPP3R1;SOD1;NEFH;TOMM40;TOMM40L;GRIN2D;NEFL;PPP3CB;APAF1
LumA_vs_GTEx,KEGG_Legacy,KEGG_PHENYLALANINE_METABOLISM,-0.886896520505188,0.618357487922705,0.73451303814023,16,AOC2;MAOA;HPD;ALDH3A1;NAA80
LumA_vs_GTEx,Hallmark,HALLMARK_COMPLEMENT,0.936092101781869,0.628612716763006,0.73452029404373,171,RABIF;MMP13;PSEN1;FN1;OLR1;LAMP2;CASP3;PPP4C;GRB2;TMPRSS6;VCPIP1;GNAI3;HSPA5;GPD2;USP14;CDK5R1;F7;RASGRP1;CFB;CTSB;CALM3;CTSV;LTA4H;GMFB;CTSD;CCL5;PRKCD;HSPA1A;DOCK10;PDP1;PLAUR;CTSS;SERPINA1;KIF2A;APOC1;GZMK;GZMA;MMP12;PIK3CG;PHEX;APOBEC3F;PLAT;PCLO;PRCP;RNF4;CTSO;PLA2G7;DYRK2;PFN1
LumA_vs_GTEx,KEGG_Legacy,KEGG_AXON_GUIDANCE,-0.934153286651217,0.628398791540785,0.73452029404373,105,FES;EPHA2;SEMA3G;FYN;GNAI1;CFL2;ABLIM3;PLXNB3;PAK3;SEMA6A;SEMA6C;ABLIM1;PLXNA2;ABLIM2;PPP3CC;DPYSL2;SRGAP2;PLXNB1;EPHA4;CHP2;ABL1;SEMA6B;NFATC4;MET;SEMA6D;NCK2;ROCK1;SEMA3A;L1CAM;NRP1;NFAT5
LumA_vs_GTEx,KEGG_Legacy,KEGG_HEDGEHOG_SIGNALING_PATHWAY,-0.913960126767312,0.624040920716113,0.73452029404373,44,BMP2;WNT2B;WNT11;PTCH2;CSNK1E;PTCH1;GAS1;BMP5;STK36;WNT10B;GLI1
LumA_vs_GTEx,KEGG_Legacy,KEGG_ACUTE_MYELOID_LEUKEMIA,-0.913217983103183,0.633766233766234,0.735581622678397,46,PML;ZBTB16;RUNX1T1;TCF7L1;TCF7L2;PIM1;STAT5A;CEBPA;STAT5B;MYC;AKT3;RELA;PIK3R1;KIT;RAF1
LumA_vs_GTEx,KEGG_Legacy,KEGG_DORSO_VENTRAL_AXIS_FORMATION,-0.881718310817505,0.636363636363636,0.735581622678397,18,NOTCH4;ETS2;PIWIL2
LumA_vs_GTEx,KEGG_Legacy,KEGG_ERBB_SIGNALING_PATHWAY,0.903114688759439,0.646875,0.737142857142857,70,PIK3R2;ERBB3;GRB2;PAK2;MAPK9;ELK1;GSK3B;KRAS;PAK1;NRAS;PAK4;CBLC;CRKL;ERBB4;MAPK1
LumA_vs_GTEx,KEGG_Legacy,KEGG_LONG_TERM_DEPRESSION,0.897410727648869,0.648,0.737142857142857,59,PLA2G12A;PPP2R1A;GNAI3;PPP2CA;KRAS;PLA2G2D;NRAS;PLA2G10;GNAS;GNA13;MAPK1;IGF1R
LumA_vs_GTEx,KEGG_Legacy,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,0.88063939092626,0.647959183673469,0.737142857142857,22,UGDH;RPE;XYLB;UGT2B11;GUSB;UGT2B28;UGT2B10;RPEL1;UGT2B17;UGT2B4
LumA_vs_GTEx,KEGG_Legacy,KEGG_PYRUVATE_METABOLISM,-0.896885112466804,0.656565656565657,0.742955874534822,35,ACACB;ACSS2;PCK1;LDHB;PC;AKR1B1;LDHD;ALDH2;PDHA1;LDHAL6B;PDHA2;ACYP1
LumA_vs_GTEx,KEGG_Legacy,KEGG_GAP_JUNCTION,-0.919157313826152,0.660220994475138,0.743180700587197,70,ADCY4;ADCY3;MAPK7;GNAI1;TUBB6;TUBA8;PDGFRB;PDGFRA;LPAR1;ADCY6;PRKCA;ADRB1;TUBB4A;PLCB2;ADCY5;PLCB4;HTR2A;DRD2;RAF1;ADCY8
LumA_vs_GTEx,KEGG_Legacy,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,-0.914591203189643,0.678260869565217,0.745104834517415,97,CLDN5;RAPGEF3;CLDN15;ESAM;MAPK11;CDH5;MYL2;GNAI1;JAM2;PXN;MAPK12;MYL9;CLDN11;CLDN18;PECAM1;PRKCA;TXK;CLDN23;MYL5;NCF4;PIK3R1;ROCK1;CLDN2;ACTN2
LumA_vs_GTEx,KEGG_Legacy,KEGG_VEGF_SIGNALING_PATHWAY,-0.909520654716784,0.685333333333333,0.745104834517415,62,PLA2G4B;MAPK11;JMJD7-PLA2G4B;PXN;MAPK12;SHC2;PLA2G2A;PPP3CC;VEGFA;KDR;PLA2G4A;PRKCA;CHP2;AKT3;NFATC4;PIK3R1;SPHK2;NFAT5;PLA2G1B;RAF1
LumA_vs_GTEx,KEGG_Legacy,KEGG_LONG_TERM_POTENTIATION,-0.904012012955373,0.665753424657534,0.745104834517415,57,RAPGEF3;ATF4;PPP1R1A;RPS6KA2;PPP3CC;PRKCA;CHP2;GRIN2B;CAMK2G;PLCB2;PLCB4;RAF1;ADCY8;RPS6KA3;CAMK2D;GRIA1;GRIN2C;PPP3R2;PRKCG;PRKACG;PPP1R12A
LumA_vs_GTEx,KEGG_Legacy,KEGG_MELANOMA,-0.898782432146497,0.689655172413793,0.745104834517415,54,FGF17;FGF2;IGF1;FGF7;FGF22;FGFR1;FGF8;PDGFRB;PDGFRA;MITF;AKT3;CDKN1A;MET;PIK3R1;HGF;FGF11;RAF1;FGF10
LumA_vs_GTEx,KEGG_Legacy,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,-0.893186429285052,0.674242424242424,0.745104834517415,35,INS;ATP1A2;ATP1B2;IGF1;HSD11B1;NR3C2;KCNJ1;PRKCA;SCNN1B;FXYD2;PIK3R1;ATP1B4;NHERF2;ATP1B3;PIK3R5;PRKCG
LumA_vs_GTEx,KEGG_Legacy,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.884682716002149,0.679304897314376,0.745104834517415,55,FBP1;PKM;BPGM;HK1;AKR1A1;ALDH1B1;GAPDH;ALDOA;PGK1;PGM2;ALDH3B2;ALDH7A1;TPI1;HK2;PCK2;PGAM1;LDHA
LumA_vs_GTEx,KEGG_Legacy,KEGG_LYSINE_DEGRADATION,0.873007103865314,0.686468646864686,0.745104834517415,35,SUV39H2;ALDH1B1;AASDHPPT;NSD1;ALDH7A1;NSD2;PLOD1;ALDH9A1;KMT5B;OGDH;SETD7;AASDH;EHHADH;NSD3;SETD2
LumA_vs_GTEx,KEGG_Legacy,KEGG_GALACTOSE_METABOLISM,-0.86797481082105,0.685714285714286,0.745104834517415,21,GALT;GCK;AKR1B1;UGP2;GANC;GALK1;LALBA;PFKL;PFKP;G6PC2
LumA_vs_GTEx,KEGG_Legacy,KEGG_REGULATION_OF_AUTOPHAGY,-0.864808335653626,0.704714640198511,0.7575682382134,30,INS;ATG4B;ULK1;ULK3;PRKAA1
LumA_vs_GTEx,KEGG_Legacy,KEGG_RIBOSOME,-0.883002303124599,0.754054054054054,0.806575231948366,67,RPS4Y1;RPL13;RPL21;RPS28;RPL41;RPL18A;RPLP2;RPS15;RPL35;RPL17;RPL34;RPS23;RPS20;RPL5;RPL37A;RPS12;RPL11;RPL9;RPL10L;RPS9;RPS8;RPS7;RPL26
LumA_vs_GTEx,KEGG_Legacy,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,-0.848402233758736,0.76010101010101,0.809018401840184,35,CCR10;IL15RA;CD40;MADCAM1;IL15;MAP3K14
LumA_vs_GTEx,KEGG_Legacy,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.821352647477196,0.767827529021559,0.813216348471109,32,SNAP29;STX6;SNAP47;YKT6;VAMP7;BNIP1;SEC22B;GOSR2;STX18;BET1;BET1L;STX3
LumA_vs_GTEx,KEGG_Legacy,KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.837760076704204,0.773983739837398,0.814942575382493,41,PIP4K2C;MINPP1;IPPK;SYNJ2;TPI1;INPP4B;PIK3CG;PIP5K1A;ITPKA;INPP5J;PIK3C3;ALDH6A1;OCRL;PIP4K2A;IPMK;PLCD4;PIP4K2B
LumA_vs_GTEx,Hallmark,HALLMARK_PANCREAS_BETA_CELLS,0.818394123622716,0.777038269550749,0.814942575382493,34,SRP9;SRPRB;SPCS1;SYT13;ELP4;INSM1;SRP14
LumA_vs_GTEx,KEGG_Legacy,KEGG_AUTOIMMUNE_THYROID_DISEASE,-0.835281999716044,0.786082474226804,0.820425883294965,39,TPO;HLA-E;CD40;TG;HLA-F;FAS;TSHR;TSHB
LumA_vs_GTEx,KEGG_Legacy,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.796718018209265,0.852614896988906,0.885566197355627,63,CDS1;PIK3R2;PIP4K2C;CALM2;CDS2;IPPK;CALM3;SYNJ2;INPP4B;PIK3CG;PIP5K1A;ITPKA;ITPR2;INPP5J;PIK3R3;PIK3C3
LumA_vs_GTEx,KEGG_Legacy,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.800641950764671,0.860979462875197,0.886165938446054,55,CXCL10;MAPK13;MAPK9;IKBKE;RIGI;IL12B;IFIH1;ISG15;TNF;TRAF2;MAP3K1;FADD;CASP8;ATG5;CYLD;CHUK;NFKB1;TBK1
LumA_vs_GTEx,KEGG_Legacy,KEGG_PROPANOATE_METABOLISM,0.764964495040793,0.861435726210351,0.886165938446054,30,PCCB;ABAT;ALDH1B1;SUCLG2;ALDH7A1;ACACA;LDHA;MMUT;ALDH6A1;ALDH9A1;ACADM;HIBCH;EHHADH
LumA_vs_GTEx,Hallmark,HALLMARK_TGF_BETA_SIGNALING,0.775007909426647,0.871589085072231,0.886963696369637,40,PPP1CA;XIAP;CDH1;SKIL;PPM1A;TGIF1;TGFBR1;CTNNB1;PMEPA1;APC;HDAC1;IFNGR2;ARID4B;RHOA
LumA_vs_GTEx,KEGG_Legacy,KEGG_BUTANOATE_METABOLISM,0.762286295739192,0.872909698996655,0.886963696369637,27,ABAT;ALDH1B1;ALDH7A1;HMGCL;BDH1;ACSM1;ALDH5A1;HMGCS1;ALDH9A1
LumA_vs_GTEx,KEGG_Legacy,KEGG_PRIMARY_IMMUNODEFICIENCY,0.758759363640118,0.875,0.886963696369637,28,BLNK;UNG;CD3D;CD4;CD3E;ICOS;CD8A;DCLRE1C;RFXANK;CD79A;PTPRC;LCK
LumA_vs_GTEx,KEGG_Legacy,KEGG_TRYPTOPHAN_METABOLISM,0.742108024028142,0.882838283828383,0.886963696369637,35,TDO2;IL4I1;ALDH1B1;KMO;ALDH7A1;AOC1;IDO1;WARS2;ALDH9A1;AFMID;OGDH;ACMSD;EHHADH;TPH2;KYNU
LumA_vs_GTEx,KEGG_Legacy,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,-0.721902771444617,0.881516587677725,0.886963696369637,17,IDUA;HYAL2;SGSH;NAGLU
LumA_vs_GTEx,KEGG_Legacy,KEGG_BETA_ALANINE_METABOLISM,0.655704972526003,0.945299145299145,0.945299145299145,20,SMS;ABAT;ALDH1B1;ALDH7A1
LumA_vs_NAT,Hallmark,HALLMARK_E2F_TARGETS,2.69462350330984,4.36402602903007e-28,9.38265596241465e-26,158,KIF4A;UBE2T;PLK1;CKS2;PTTG1;TOP2A;CDCA8;MELK;CDK1;CCNB2;SPC24;TK1;HMMR;CDC20;KIF2C;CDKN3;RRM2;MKI67;DLGAP5;SPC25;KIF18B;TACC3;JPT1;LMNB1;EZH2;RNASEH2A;MYBL2;KPNA2;ESPL1;GINS1;H2AZ1;DEPDC1;CENPE;MAD2L1;TIMELESS;E2F8;H2AX;DCTPP1;TRIP13;RACGAP1;SNRPB;SMC4;PCNA;RAD51AP1;HELLS;ATAD2;MTHFD2;DONSON;GSPT1;MCM2;PLK4;TUBG1;STMN1;DIAPH3;RPA3;CHEK1;LIG1;WDR90;PAICS;RFC2;MXD3;RAN;CDC25A;DNMT1;CSE1L;RAD1;POLA2;SRSF1;BRCA2;CTPS1;PRKDC;RAD21;MCM6;CCNE1;CNOT9;NOP56;NOLC1;BRCA1;POLD1;DCK;NAA38;UBR7;POLE;NUP205;HMGB2;PSMC3IP;PA2G4;ILF3;DSCC1;AK2;SLBP;PRDX4;SMC6;TBRG4;CDK4;TCF19;RANBP1
LumA_vs_NAT,Hallmark,HALLMARK_G2M_CHECKPOINT,2.56879951764789,1.22895487363428e-21,1.32112648915685e-19,152,KIF4A;TPX2;CENPF;NUSAP1;NEK2;PLK1;UBE2C;CKS2;BUB1;PTTG1;TOP2A;CDK1;CCNB2;NDC80;TROAP;HMMR;CDC20;KIF2C;KIF11;CDKN3;KNL1;MKI67;KIF23;TACC3;JPT1;CCNA2;LMNB1;EXO1;EZH2;PBK;MYBL2;KPNA2;ESPL1;CCNF;SQLE;RAD54L;TTK;H2AZ1;CENPE;MAD2L1;POLQ;H2AX;CDC6;TLE3;CENPA;RACGAP1;SMC4;E2F2;ODF2;GINS2;GSPT1;MCM2;PLK4;H2BC12;DTYMK;STMN1;CHEK1;TGFB1;BCL3;CDC7;TRAIP;SNRPD1;CDC25A;DBF4;LIG3;POLA2;SRSF1;BRCA2;CCND1;CHAF1A;RAD21;MCM6;NSD2;ATF5;CUL3;NOLC1;HMGN2;CBX1;SAP30;POLE;KIF20B;ORC5;ILF3;SMARCC1;DKC1;UCK2;INCENP;CDK4
LumA_vs_NAT,Hallmark,HALLMARK_MYC_TARGETS_V1,2.43732311701365,8.20625884022445e-19,5.88115216882752e-17,158,CDC20;CCNA2;KPNA2;H2AZ1;MAD2L1;HDGF;PSMC4;PCNA;HNRNPC;EPRS1;ERH;PPIA;HSPE1;RUVBL2;TYMS;GSPT1;MCM2;PSMD14;NHP2;HPRT1;HNRNPA2B1;CSTF2;ILF2;NDUFAB1;HNRNPA3;RNPS1;FAM120A;RAN;SNRPD1;TUFM;AIMP2;PPM1G;TXNL4A;MRPL23;GLO1;PSMB3;GOT2;PSMA4;LSM7;SRSF1;TRIM28;PSMD1;SNRPA1;SNRPD3;NCBP2;CTPS1;MRPL9;CCT2;CCT5;RFC4;SET;MCM6;ACP1;PRPS2;NOP56;SRPK1;NOLC1;CYC1;PTGES3;COPS5;NOP16;SNRPD2;PRPF31;PSMD3;PA2G4;CCT7;PSMA2;PGK1;RRM1;HNRNPR;VBP1;PRDX4;CLNS1A;SMARCC1;CDK4;CDK2;HSP90AB1;RANBP1;PSMC6;DHX15;PSMD8;PSMA7;C1QBP;PSMB2;CANX;G3BP1;UBE2E1;RRP9;PCBP1;LSM2;APEX1;LDHA;HSPD1;EIF4E;VDAC3;GNL3;EIF2S2;XPOT;CAD;NPM1;TFDP1
LumA_vs_NAT,Hallmark,HALLMARK_MTORC1_SIGNALING,2.25048852372438,3.5182514708335e-14,1.891060165573e-12,166,PLK1;BUB1;RRM2;CCNF;SQLE;TRIB3;PSMC4;NHERF1;SORD;HSPA4;ALDOA;EPRS1;MTHFD2;TOMM40;XBP1;PPIA;HSPE1;CALR;MCM2;PSMD14;HPRT1;SDF2L1;ARPC5L;TUBG1;PRDX1;RPN1;CACYBP;CDC25A;CD9;HSPA5;FDXR;SLC1A4;TMEM97;SLC2A1;TPI1;PSMB5;YKT6;GAPDH;PSMA4;CCT6A;DHCR24;HSPA9;SHMT2;RDH11;EGLN3;P4HA1;SYTL2;SLC7A11;UCHL5;PIK3R3;SERP1;GMPS;BHLHE40;CYP51A1;PSMA3;ATP6V1D;COPS5;NUP205;NFKBIB;SERPINH1;PSMD12;RIT1;ACTR3;PGK1;GOT1;ACLY;PNO1;RAB1A;FKBP2;PDAP1;ATP5MC1;TBK1;GSK3B;IMMT;PSMC2;EEF1E1;PSMC6;HMGCR;PSPH;HMBS;CANX;TFRC;SSR1;GLA;PSMD13;EDEM1;RRP9;PFKL;ERO1A;SQSTM1;DHCR7;HSP90B1;CORO1A;LDHA;HSPD1;SLC6A6;EIF2S2;G6PD;PSME3;ACSL3;QDPR;ITGB2;HMGCS1;GPI
LumA_vs_NAT,KEGG_Legacy,KEGG_SPLICEOSOME,2.22486247033284,1.94119620676676e-10,8.34714368909706e-09,99,LSM4;SNRPE;SNRPB;CRNKL1;HNRNPC;MAGOHB;SRSF9;EIF4A3;PRPF19;HNRNPA3;RBM8A;SNRPD1;SNRPF;TXNL4A;U2AF2;THOC3;USP39;PPIH;LSM7;SRSF1;SNRPA1;HNRNPK;SNRPD3;NCBP2;ALYREF;PPIL1;PRPF4;SNRPD2;HSPA6;PRPF31;AQR;SNRNP40;PUF60;LSM3;EFTUD2;CHERP;DHX8;DHX15;PRPF6;SF3B2;HSPA1A;PCBP1;THOC2;LSM2;SRSF6;HSPA2;HNRNPM;PRPF3;HSPA1B;MAGOH;HSPA1L;SNRNP200;SNU13;ACIN1;SNW1;ZMAT2;XAB2;SART1;SF3A2;DDX46;SNRNP70;PRPF38A;TRA2A;PQBP1;SF3B5;THOC1;SRSF10;U2SURP
LumA_vs_NAT,Hallmark,HALLMARK_DNA_REPAIR,2.09962627386938,7.82353691453528e-10,2.80343406104181e-08,124,ZWINT;RAD51;BOLA2;NME3;POLR2H;ARL6IP1;CANT1;PCNA;FEN1;CETN2;TYMS;HPRT1;POLD4;SAC3D1;MPG;NME4;RPA3;LIG1;RFC2;COX17;DDB1;VPS28;POLR2J;POLR2G;TARBP2;ZNF707;POLA2;SEC61A1;POLR2K;RBX1;NCBP2;ADRM1;GUK1;ALYREF;SUPT4H1;RFC4;TAF9;STX3;DAD1;POLR1H;VPS37D;BCAM;EDF1;POLD1;UMPS;TAF6;TAF12;TSG101;NUDT9;DGUOK;NT5C3A;PRIM1;RFC5;GTF2F1;RFC3;CCNO;NELFCD;DCTN4;POLR3C;SURF1;CMPK2;SRSF6;RRM2B;GMPR2;GTF2A2;RALA;SUPT5H;ERCC1;AAAS;APRT;POLA1;PDE6G
LumA_vs_NAT,KEGG_Legacy,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,2.05066355793219,2.61658906771161e-08,8.03666642225708e-07,101,MACROH2A1;H2AZ1;H2AX;SNRPB;H3C12;H3C10;H3C15;H2BC4;H3C14;H3C4;H2BC12;H4C14;FCGR1A;H2BC21;H4C8;C4A;H2AC6;H2BC6;C4B;H2BC7;H4C4;SNRPD1;CD80;H4C15;H4C9;H2AC16;SNRPD3;FCGR3A;H2BC13;H3C7;H4C5;H2AJ;H4C16;H2BC9;H2BC15;H2BC11;H2BC26;H2AC8;H3C8;H2AC25;H3Y1;H3C13;H4C3;H3C6;H2BC14;FCGR2A;RO60;H2AC15;HLA-DQB1;H4C2;H2BC3;H2BC10;H2AC21;HLA-DQA1;H3C11
LumA_vs_NAT,Hallmark,HALLMARK_MYOGENESIS,-1.94972530292677,3.70888225841129e-08,9.96762106948035e-07,165,DMD;CRYAB;GSN;MRAS;FHL1;FXYD1;ITGA7;PYGM;HSPB2;SORBS1;FGF2;CD36;MYH11;CFD;CKMT2;MYLK;COX7A1;MYH1;ACSL1;LPIN1;BIN1;ABLIM1;IFRD1;MYOM2;NCAM1;CAV3;DES;SSPN;CASQ2;SGCG;IGF1;PTGIS;CDH13;FOXO4;MYH3;SCHIP1;NOS1;LDB3;MEF2C;MYH2;KLF5;KIFC3;PC;TPM2;TNNC2;HBEGF;HRC;LAMA2;SVIL;MYL2;DAPK2;NAV2;SIRT2;CTF1;RYR1;WWTR1;SGCA;VIPR1;IGFBP3;TNNT2;ITGB1;PKIA;DENND2B;MYF6;HDAC5;MYO1C
LumA_vs_NAT,KEGG_Legacy,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,-2.13452887773195,1.88702331784796e-07,3.49860232605007e-06,54,FMO2;ADH1A;MAOA;GSTM5;ADH4;ALDH1A3;ADH1B;CYP3A4;ADH5;ALDH3A1;AOX1;GSTA1;GSTP1;GSTM2;CYP2C18;UGT2B7;ADH6;CYP3A43;UGT1A7;MGST1;MAOB;FMO4;CYP3A5;CYP1A2;FMO3;UGT2B28;CYP3A7;UGT2B4;UGT1A6;CYP2C9;UGT2B11;GSTA2;UGT1A1
LumA_vs_NAT,KEGG_Legacy,KEGG_CELL_CYCLE,2.02869641156824,1.95270827500469e-07,3.49860232605007e-06,103,PKMYT1;PLK1;BUB1;PTTG1;CDK1;CCNB2;CDC20;CCNA2;CDC25C;ESPL1;CCNE2;TTK;MAD2L1;CDC6;PCNA;E2F2;CDK7;MCM2;CHEK1;TGFB1;CDC7;TGFB3;CDC25A;DBF4;GADD45G;RBX1;MDM2;PRKDC;CCND1;YWHAB;RAD21;MCM6;ANAPC7;CCNE1;YWHAZ;MAD2L2;ORC5;HDAC1;GSK3B;CDK4;CDK2;FZR1
